ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,ilce,isi_yalitim,isicam,isinma_tipi,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,mahalle,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yakit_tipi,yangin_merdiveni,yapi_tipi,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,119,0,0,0,0,0,0,0,1,0,0,15,0,135,4,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,53,akcaabat,0,0,merkezi,0,0,0,0,0,0,10,3608,0,1,0,0,sogutlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,200000
0,119,0,0,0,0,0,0,0,1,0,0,25,0,70,0,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,cankaya,0,0,merkezi,0,0,0,0,0,0,4,3608,0,1,0,0,yukari bahcelievler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,265000
0,119,0,1,0,0,0,0,1,1,0,0,6,0,80,1,1,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,57,fethiye,0,0,klima,0,0,0,0,0,0,3,3608,0,1,1,0,yeni,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,75,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,1,0,1,yok,0,betonarme,0,0,0,0,0,0,0,475000
0,119,0,0,0,0,0,0,0,2,0,0,19,0,150,5,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,64,edremit,0,0,jeotermal isitma,0,0,0,0,0,0,5,3608,0,1,2,0,cennetayagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,146,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,1,0,1,0,330000
0,119,0,0,0,0,0,0,0,1,0,0,0,0,100,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,64,ayvalik,0,0,merkezi,0,0,0,0,0,0,3,3608,0,1,0,0,kucukkoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,0,1,0,0,0,0,0,0,komur-odun,0,betonarme,1,0,0,0,0,0,0,600000
0,119,0,0,0,0,0,0,0,1,0,0,0,0,127,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,66,kocasinan,0,0,merkezi,0,0,0,0,0,0,5,3608,0,1,0,0,fevzi cakmak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,460000
0,119,0,0,0,0,0,0,1,2,0,0,15,0,0,4,0,0,0,0,1,0,0,0,5542,0,0,0,1,False,0,0,0,0,0,0,0,1,0,0,69,kayapinar,0,0,kombi,0,0,0,0,0,0,7,3608,0,1,0,0,mezopotamya,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,175,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,149,0,0,0,1,0,0,0,0,0,1,yok,0,betonarme,1,0,0,0,0,0,0,339000
0,119,0,0,0,0,0,0,0,1,0,0,0,0,120,0,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,74,meram,0,0,merkezi,0,0,0,0,0,0,6,3608,0,1,0,0,alavardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,440000
0,119,0,0,0,0,0,0,0,1,0,0,1,0,70,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,14,merkez,0,0,kombi,0,0,0,0,0,0,10,800,0,1,0,0,celtek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,51,0,0,1,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,0,1,0,0,160000
0,119,0,0,0,0,0,0,0,1,0,0,4,0,90,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,36,merkez,0,0,merkezi,0,0,0,0,0,0,5,3608,0,1,0,0,bahcelievler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,180,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,280000
